id,curso,tema,subtema,tema_id,subtema_id
8832,Geometria,Trazos Auxiliares,,,
8833,Geometria,Trazos Auxiliares,,,
8834,Geometria,Trazos Auxiliares,,,
8835,Geometria,Trazos Auxiliares,,,
8836,Geometria,Trazos Auxiliares,,,
8837,Geometria,Trazos Auxiliares,,,
8838,Geometria,Trazos Auxiliares,,,
8839,Geometria,Trazos Auxiliares,,,
8840,Geometria,Trazos Auxiliares,,,
8841,Geometria,Trazos Auxiliares,,,
8842,Geometria,Trazos Auxiliares,,,
8843,Geometria,Trazos Auxiliares,,,
8844,Geometria,Trazos Auxiliares,,,
8845,Geometria,Trazos Auxiliares,,,
8846,Geometria,Trazos Auxiliares,,,
8847,Geometria,Trazos Auxiliares,,,
8848,Geometria,Trazos Auxiliares,,,
8849,Geometria,Trazos Auxiliares,,,
8850,Geometria,Trazos Auxiliares,,,
8851,Geometria,Trazos Auxiliares,,,
8852,Geometria,Trazos Auxiliares,,,
8853,Geometria,Trazos Auxiliares,,,
8854,Geometria,Trazos Auxiliares,,,
8855,Geometria,Trazos Auxiliares,,,
8856,Geometria,Trazos Auxiliares,,,
8857,Geometria,Trazos Auxiliares,,,
8858,Geometria,Trazos Auxiliares,,,
8859,Geometria,Trazos Auxiliares,,,
8860,Geometria,Trazos Auxiliares,,,
8861,Geometria,Trazos Auxiliares,,,
8862,Geometria,Trazos Auxiliares,,,
8863,Geometria,Trazos Auxiliares,,,
8864,Geometria,Trazos Auxiliares,,,
8865,Geometria,Trazos Auxiliares,,,
8866,Geometria,Trazos Auxiliares,,,
8867,Geometria,Trazos Auxiliares,,,
8868,Geometria,Trazos Auxiliares,,,
8869,Geometria,Trazos Auxiliares,,,
8870,Geometria,Trazos Auxiliares,,,
8871,Geometria,Trazos Auxiliares,,,
8872,Geometria,Trazos Auxiliares,,,
8873,Geometria,areas de regiones triangulares,,,
8874,Geometria,areas de regiones triangulares,,,
8875,Geometria,areas de regiones triangulares,,,
8876,Geometria,areas de regiones triangulares,,,
8877,Geometria,areas de regiones triangulares,,,
8878,Geometria,areas de regiones triangulares,,,
8879,Geometria,areas de regiones triangulares,,,
8880,Geometria,areas de regiones triangulares,,,
8881,Geometria,areas de regiones triangulares,,,
8882,Geometria,areas de regiones triangulares,,,
8883,Geometria,areas de regiones triangulares,,,
8884,Geometria,areas de regiones triangulares,,,
8885,Geometria,areas de regiones triangulares,,,
8886,Geometria,areas de regiones triangulares,,,
8887,Geometria,areas de regiones triangulares,,,
8888,Geometria,areas de regiones triangulares,,,
8889,Geometria,areas de regiones triangulares,,,
8890,Geometria,areas de regiones triangulares,,,
8891,Geometria,areas de regiones triangulares,,,
8892,Geometria,areas de regiones triangulares,,,
8893,Geometria,areas de regiones triangulares,,,
8894,Geometria,areas de regiones triangulares,,,
8895,Geometria,areas de regiones triangulares,,,
8896,Geometria,areas de regiones triangulares,,,
8897,Geometria,areas de regiones triangulares,,,
8898,Geometria,areas de regiones triangulares,,,
8899,Geometria,areas de regiones triangulares,,,
8900,Geometria,areas de regiones triangulares,,,
8901,Geometria,areas de regiones triangulares,,,
8902,Geometria,areas de regiones triangulares,,,
8903,Geometria,segmentos,,,
8904,Geometria,segmentos,,,
8905,Geometria,segmentos,,,
8906,Geometria,segmentos,,,
8907,Geometria,segmentos,,,
8908,Geometria,segmentos,,,
8909,Geometria,segmentos,,,
8910,Geometria,angulos,,,
8911,Geometria,angulos,,,
8912,Geometria,angulos,,,
8913,Geometria,angulos,,,
8914,Geometria,angulos,,,
8915,Geometria,angulos,,,
8916,Geometria,angulos,,,
8917,Geometria,angulos,,,
8918,Geometria,conjuntos convexos,,,
8919,Geometria,conjuntos convexos,,,
8920,Geometria,conjuntos convexos,,,
8921,Geometria,conjuntos convexos,,,
8922,Geometria,conjuntos convexos,,,
8923,Geometria,conjuntos convexos,,,
8924,Geometria,conjuntos convexos,,,
8925,Geometria,conjuntos convexos,,,
8926,Geometria,conjuntos convexos,,,
8927,Geometria,conjuntos convexos,,,
8928,Geometria,conjuntos convexos,,,
8929,Geometria,conjuntos convexos,,,
8930,Geometria,conjuntos convexos,,,
8931,Geometria,conjuntos convexos,,,
8932,Geometria,conjuntos convexos,,,
8933,Geometria,triangulos,,,
8934,Geometria,triangulos,,,
8935,Geometria,triangulos,,,
8936,Geometria,triangulos,,,
8937,Geometria,triangulos,,,
8938,Geometria,triangulos,,,
8939,Geometria,triangulos,,,
8940,Geometria,triangulos,,,
8941,Geometria,triangulos,,,
8942,Geometria,triangulos,,,
8943,Geometria,triangulos,,,
8944,Geometria,triangulos,,,
8945,Geometria,triangulos,,,
8946,Geometria,triangulos,,,
8947,Geometria,triangulos,,,
8948,Geometria,triangulos,,,
8949,Geometria,triangulos,,,
8950,Geometria,triangulos,,,
8951,Geometria,triangulos,,,
8952,Geometria,triangulos,,,
8953,Geometria,triangulos,,,
8954,Geometria,triangulos,,,
8955,Geometria,triangulos,,,
8956,Geometria,triangulos,,,
8957,Geometria,triangulos,,,
8958,Geometria,triangulos,,,
8959,Geometria,triangulos,,,
8960,Geometria,triangulos,,,
8961,Geometria,triangulos,,,
8962,Geometria,triangulos,,,
8963,Geometria,triangulos,,,
8964,Geometria,triangulos,,,
8965,Geometria,triangulos,,,
8966,Geometria,triangulos,,,
8967,Geometria,triangulos,,,
8968,Geometria,triangulos,,,
8969,Geometria,triangulos,,,
8970,Geometria,triangulos,,,
8971,Geometria,triangulos,,,
8972,Geometria,triangulos,,,
8973,Geometria,triangulos,,,
8974,Geometria,triangulos,,,
8975,Geometria,triangulos,,,
8976,Geometria,triangulos,,,
8977,Geometria,triangulos,,,
8978,Geometria,triangulos,,,
8979,Geometria,triangulos,,,
8980,Geometria,triangulos,,,
8981,Geometria,triangulos,,,
8982,Geometria,triangulos,,,
8983,Geometria,triangulos,,,
8984,Geometria,triangulos,,,
8985,Geometria,triangulos,,,
8986,Geometria,triangulos,,,
8987,Geometria,triangulos,,,
8988,Geometria,triangulos,,,
8989,Geometria,triangulos,,,
8990,Geometria,triangulos,,,
8991,Geometria,triangulos,,,
8992,Geometria,triangulos,,,
8993,Geometria,congruencia de triangulos,,,
8994,Geometria,congruencia de triangulos,,,
8995,Geometria,congruencia de triangulos,,,
8996,Geometria,congruencia de triangulos,,,
8997,Geometria,congruencia de triangulos,,,
8998,Geometria,congruencia de triangulos,,,
8999,Geometria,congruencia de triangulos,,,
9000,Geometria,congruencia de triangulos,,,
9001,Geometria,congruencia de triangulos,,,
9002,Geometria,congruencia de triangulos,,,
9003,Geometria,congruencia de triangulos,,,
9004,Geometria,congruencia de triangulos,,,
9005,Geometria,congruencia de triangulos,,,
9006,Geometria,congruencia de triangulos,,,
9007,Geometria,congruencia de triangulos,,,
9008,Geometria,congruencia de triangulos,,,
9009,Geometria,congruencia de triangulos,,,
9010,Geometria,congruencia de triangulos,,,
9011,Geometria,congruencia de triangulos,,,
9012,Geometria,congruencia de triangulos,,,
9013,Geometria,congruencia de triangulos,,,
9014,Geometria,congruencia de triangulos,,,
9015,Geometria,congruencia de triangulos,,,
9016,Geometria,congruencia de triangulos,,,
9017,Geometria,congruencia de triangulos,,,
9018,Geometria,congruencia de triangulos,,,
9019,Geometria,congruencia de triangulos,,,
9020,Geometria,congruencia de triangulos,,,
9021,Geometria,congruencia de triangulos,,,
9022,Geometria,congruencia de triangulos,,,
9023,Geometria,congruencia de triangulos,,,
9024,Geometria,congruencia de triangulos,,,
9025,Geometria,congruencia de triangulos,,,
9026,Geometria,congruencia de triangulos,,,
9027,Geometria,congruencia de triangulos,,,
9028,Geometria,congruencia de triangulos,,,
9029,Geometria,congruencia de triangulos,,,
9030,Geometria,congruencia de triangulos,,,
9031,Geometria,congruencia de triangulos,,,
9032,Geometria,congruencia de triangulos,,,
9033,Geometria,congruencia de triangulos,,,
9034,Geometria,congruencia de triangulos,,,
9035,Geometria,congruencia de triangulos,,,
9036,Geometria,congruencia de triangulos,,,
9037,Geometria,congruencia de triangulos,,,
9038,Geometria,congruencia de triangulos,,,
9039,Geometria,congruencia de triangulos,,,
9040,Geometria,congruencia de triangulos,,,
9041,Geometria,congruencia de triangulos,,,
9042,Geometria,congruencia de triangulos,,,
9043,Geometria,congruencia de triangulos,,,
9044,Geometria,congruencia de triangulos,,,
9045,Geometria,congruencia de triangulos,,,
9046,Geometria,congruencia de triangulos,,,
9047,Geometria,congruencia de triangulos,,,
9048,Geometria,congruencia de triangulos,,,
9049,Geometria,congruencia de triangulos,,,
9050,Geometria,congruencia de triangulos,,,
9051,Geometria,congruencia de triangulos,,,
9052,Geometria,congruencia de triangulos,,,
9053,Geometria,poligonos,,,
9054,Geometria,poligonos,,,
9055,Geometria,poligonos,,,
9056,Geometria,poligonos,,,
9057,Geometria,poligonos,,,
9058,Geometria,poligonos,,,
9059,Geometria,poligonos,,,
9060,Geometria,poligonos,,,
9061,Geometria,poligonos,,,
9062,Geometria,poligonos,,,
9063,Geometria,poligonos,,,
9064,Geometria,poligonos,,,
9065,Geometria,poligonos,,,
9066,Geometria,poligonos,,,
9067,Geometria,poligonos,,,
9068,Geometria,poligonos,,,
9069,Geometria,poligonos,,,
9070,Geometria,poligonos,,,
9071,Geometria,poligonos,,,
9072,Geometria,poligonos,,,
9073,Geometria,poligonos,,,
9074,Geometria,poligonos,,,
9075,Geometria,poligonos,,,
9076,Geometria,poligonos,,,
9077,Geometria,poligonos,,,
9078,Geometria,poligonos,,,
9079,Geometria,poligonos,,,
9080,Geometria,poligonos,,,
9081,Geometria,poligonos,,,
9082,Geometria,poligonos,,,
9083,Geometria,cuadrilateros,,,
9084,Geometria,cuadrilateros,,,
9085,Geometria,cuadrilateros,,,
9086,Geometria,cuadrilateros,,,
9087,Geometria,cuadrilateros,,,
9088,Geometria,cuadrilateros,,,
9089,Geometria,cuadrilateros,,,
9090,Geometria,cuadrilateros,,,
9091,Geometria,cuadrilateros,,,
9092,Geometria,cuadrilateros,,,
9093,Geometria,cuadrilateros,,,
9094,Geometria,cuadrilateros,,,
9095,Geometria,cuadrilateros,,,
9096,Geometria,cuadrilateros,,,
9097,Geometria,cuadrilateros,,,
9098,Geometria,cuadrilateros,,,
9099,Geometria,cuadrilateros,,,
9100,Geometria,cuadrilateros,,,
9101,Geometria,cuadrilateros,,,
9102,Geometria,cuadrilateros,,,
9103,Geometria,cuadrilateros,,,
9104,Geometria,cuadrilateros,,,
9105,Geometria,cuadrilateros,,,
9106,Geometria,cuadrilateros,,,
9107,Geometria,cuadrilateros,,,
9108,Geometria,cuadrilateros,,,
9109,Geometria,cuadrilateros,,,
9110,Geometria,cuadrilateros,,,
9111,Geometria,cuadrilateros,,,
9112,Geometria,cuadrilateros,,,
9113,Geometria,circunferencia,,,
9114,Geometria,circunferencia,,,
9115,Geometria,circunferencia,,,
9116,Geometria,circunferencia,,,
9117,Geometria,circunferencia,,,
9118,Geometria,circunferencia,,,
9119,Geometria,circunferencia,,,
9120,Geometria,circunferencia,,,
9121,Geometria,circunferencia,,,
9122,Geometria,circunferencia,,,
9123,Geometria,circunferencia,,,
9124,Geometria,circunferencia,,,
9125,Geometria,circunferencia,,,
9126,Geometria,circunferencia,,,
9127,Geometria,circunferencia,,,
9128,Geometria,circunferencia,,,
9129,Geometria,circunferencia,,,
9130,Geometria,circunferencia,,,
9131,Geometria,circunferencia,,,
9132,Geometria,circunferencia,,,
9133,Geometria,circunferencia,,,
9134,Geometria,circunferencia,,,
9135,Geometria,circunferencia,,,
9136,Geometria,circunferencia,,,
9137,Geometria,circunferencia,,,
9138,Geometria,circunferencia,,,
9139,Geometria,circunferencia,,,
9140,Geometria,circunferencia,,,
9141,Geometria,circunferencia,,,
9142,Geometria,circunferencia,,,
9143,Geometria,circunferencia,,,
9144,Geometria,circunferencia,,,
9145,Geometria,circunferencia,,,
9146,Geometria,circunferencia,,,
9147,Geometria,circunferencia,,,
9148,Geometria,circunferencia,,,
9149,Geometria,circunferencia,,,
9150,Geometria,circunferencia,,,
9151,Geometria,circunferencia,,,
9152,Geometria,circunferencia,,,
9153,Geometria,circunferencia,,,
9154,Geometria,circunferencia,,,
9155,Geometria,circunferencia,,,
9156,Geometria,circunferencia,,,
9157,Geometria,circunferencia,,,
9158,Geometria,circunferencia,,,
9159,Geometria,circunferencia,,,
9160,Geometria,circunferencia,,,
9161,Geometria,circunferencia,,,
9162,Geometria,circunferencia,,,
9163,Geometria,circunferencia,,,
9164,Geometria,circunferencia,,,
9165,Geometria,circunferencia,,,
9166,Geometria,circunferencia,,,
9167,Geometria,circunferencia,,,
9168,Geometria,circunferencia,,,
9169,Geometria,circunferencia,,,
9170,Geometria,circunferencia,,,
9171,Geometria,circunferencia,,,
9172,Geometria,circunferencia,,,
9173,Geometria,puntos notables,,,
9174,Geometria,puntos notables,,,
9175,Geometria,puntos notables,,,
9176,Geometria,puntos notables,,,
9177,Geometria,puntos notables,,,
9178,Geometria,puntos notables,,,
9179,Geometria,puntos notables,,,
9180,Geometria,puntos notables,,,
9181,Geometria,puntos notables,,,
9182,Geometria,puntos notables,,,
9183,Geometria,puntos notables,,,
9184,Geometria,puntos notables,,,
9185,Geometria,puntos notables,,,
9186,Geometria,puntos notables,,,
9187,Geometria,puntos notables,,,
9188,Geometria,puntos notables,,,
9189,Geometria,puntos notables,,,
9190,Geometria,puntos notables,,,
9191,Geometria,puntos notables,,,
9192,Geometria,puntos notables,,,
9193,Geometria,puntos notables,,,
9194,Geometria,puntos notables,,,
9195,Geometria,puntos notables,,,
9196,Geometria,puntos notables,,,
9197,Geometria,puntos notables,,,
9198,Geometria,puntos notables,,,
9199,Geometria,puntos notables,,,
9200,Geometria,puntos notables,,,
9201,Geometria,puntos notables,,,
9202,Geometria,puntos notables,,,
9203,Geometria,proporcionalidad de segmentos,,,
9204,Geometria,proporcionalidad de segmentos,,,
9205,Geometria,proporcionalidad de segmentos,,,
9206,Geometria,proporcionalidad de segmentos,,,
9207,Geometria,proporcionalidad de segmentos,,,
9208,Geometria,proporcionalidad de segmentos,,,
9209,Geometria,proporcionalidad de segmentos,,,
9210,Geometria,proporcionalidad de segmentos,,,
9211,Geometria,proporcionalidad de segmentos,,,
9212,Geometria,proporcionalidad de segmentos,,,
9213,Geometria,proporcionalidad de segmentos,,,
9214,Geometria,proporcionalidad de segmentos,,,
9215,Geometria,proporcionalidad de segmentos,,,
9216,Geometria,proporcionalidad de segmentos,,,
9217,Geometria,proporcionalidad de segmentos,,,
9218,Geometria,proporcionalidad de segmentos,,,
9219,Geometria,proporcionalidad de segmentos,,,
9220,Geometria,proporcionalidad de segmentos,,,
9221,Geometria,proporcionalidad de segmentos,,,
9222,Geometria,proporcionalidad de segmentos,,,
9223,Geometria,proporcionalidad de segmentos,,,
9224,Geometria,proporcionalidad de segmentos,,,
9225,Geometria,proporcionalidad de segmentos,,,
9226,Geometria,proporcionalidad de segmentos,,,
9227,Geometria,proporcionalidad de segmentos,,,
9228,Geometria,proporcionalidad de segmentos,,,
9229,Geometria,proporcionalidad de segmentos,,,
9230,Geometria,proporcionalidad de segmentos,,,
9231,Geometria,proporcionalidad de segmentos,,,
9232,Geometria,proporcionalidad de segmentos,,,
9233,Geometria,semejanza de triangulos,,,
9234,Geometria,semejanza de triangulos,,,
9235,Geometria,semejanza de triangulos,,,
9236,Geometria,semejanza de triangulos,,,
9237,Geometria,semejanza de triangulos,,,
9238,Geometria,semejanza de triangulos,,,
9239,Geometria,semejanza de triangulos,,,
9240,Geometria,semejanza de triangulos,,,
9241,Geometria,semejanza de triangulos,,,
9242,Geometria,semejanza de triangulos,,,
9243,Geometria,semejanza de triangulos,,,
9244,Geometria,semejanza de triangulos,,,
9245,Geometria,semejanza de triangulos,,,
9246,Geometria,semejanza de triangulos,,,
9247,Geometria,semejanza de triangulos,,,
9248,Geometria,semejanza de triangulos,,,
9249,Geometria,semejanza de triangulos,,,
9250,Geometria,semejanza de triangulos,,,
9251,Geometria,semejanza de triangulos,,,
9252,Geometria,semejanza de triangulos,,,
9253,Geometria,semejanza de triangulos,,,
9254,Geometria,semejanza de triangulos,,,
9255,Geometria,semejanza de triangulos,,,
9256,Geometria,semejanza de triangulos,,,
9257,Geometria,semejanza de triangulos,,,
9258,Geometria,semejanza de triangulos,,,
9259,Geometria,semejanza de triangulos,,,
9260,Geometria,semejanza de triangulos,,,
9261,Geometria,semejanza de triangulos,,,
9262,Geometria,semejanza de triangulos,,,
9263,Geometria,relaciones metricas,,,
9264,Geometria,relaciones metricas,,,
9265,Geometria,relaciones metricas,,,
9266,Geometria,relaciones metricas,,,
9267,Geometria,relaciones metricas,,,
9268,Geometria,relaciones metricas,,,
9269,Geometria,relaciones metricas,,,
9270,Geometria,relaciones metricas,,,
9271,Geometria,relaciones metricas,,,
9272,Geometria,relaciones metricas,,,
9273,Geometria,relaciones metricas,,,
9274,Geometria,relaciones metricas,,,
9275,Geometria,relaciones metricas,,,
9276,Geometria,relaciones metricas,,,
9277,Geometria,relaciones metricas,,,
9278,Geometria,relaciones metricas,,,
9279,Geometria,relaciones metricas,,,
9280,Geometria,relaciones metricas,,,
9281,Geometria,relaciones metricas,,,
9282,Geometria,relaciones metricas,,,
9283,Geometria,relaciones metricas,,,
9284,Geometria,relaciones metricas,,,
9285,Geometria,relaciones metricas,,,
9286,Geometria,relaciones metricas,,,
9287,Geometria,relaciones metricas,,,
9288,Geometria,relaciones metricas,,,
9289,Geometria,relaciones metricas,,,
9290,Geometria,relaciones metricas,,,
9291,Geometria,relaciones metricas,,,
9292,Geometria,relaciones metricas,,,
9299,Geometria,poligonos regulares,,,
9300,Geometria,poligonos regulares,,,
9301,Geometria,poligonos regulares,,,
9302,Geometria,poligonos regulares,,,
9303,Geometria,poligonos regulares,,,
9304,Geometria,poligonos regulares,,,
9305,Geometria,poligonos regulares,,,
9306,Geometria,poligonos regulares,,,
9307,Geometria,poligonos regulares,,,
9308,Geometria,poligonos regulares,,,
9309,Geometria,poligonos regulares,,,
9310,Geometria,poligonos regulares,,,
9311,Geometria,poligonos regulares,,,
9312,Geometria,poligonos regulares,,,
9313,Geometria,poligonos regulares,,,
9314,Geometria,poligonos regulares,,,
9315,Geometria,poligonos regulares,,,
9316,Geometria,poligonos regulares,,,
9317,Geometria,poligonos regulares,,,
9318,Geometria,poligonos regulares,,,
9319,Geometria,poligonos regulares,,,
9320,Geometria,poligonos regulares,,,
9321,Geometria,poligonos regulares,,,
9322,Geometria,poligonos regulares,,,
9323,Geometria,poligonos regulares,,,
9324,Geometria,poligonos regulares,,,
9325,Geometria,poligonos regulares,,,
9326,Geometria,poligonos regulares,,,
9327,Geometria,poligonos regulares,,,
9328,Geometria,poligonos regulares,,,
9329,Geometria,relaciones metricas,,,
9330,Geometria,relaciones metricas,,,
9331,Geometria,relaciones metricas,,,
9332,Geometria,relaciones metricas,,,
9333,Geometria,relaciones metricas,,,
9334,Geometria,relaciones metricas,,,
9335,Geometria,relaciones metricas,,,
9336,Geometria,relaciones metricas,,,
9337,Geometria,relaciones metricas,,,
9338,Geometria,relaciones metricas,,,
9339,Geometria,relaciones metricas,,,
9340,Geometria,relaciones metricas,,,
9341,Geometria,relaciones metricas,,,
9342,Geometria,relaciones metricas,,,
9343,Geometria,relaciones metricas,,,
9344,Geometria,relaciones metricas,,,
9345,Geometria,relaciones metricas,,,
9346,Geometria,relaciones metricas,,,
9347,Geometria,relaciones metricas,,,
9348,Geometria,relaciones metricas,,,
9349,Geometria,relaciones metricas,,,
9350,Geometria,relaciones metricas,,,
9351,Geometria,relaciones metricas,,,
9352,Geometria,relaciones metricas,,,
9353,Geometria,relaciones metricas,,,
9354,Geometria,relaciones metricas,,,
9355,Geometria,relaciones metricas,,,
9356,Geometria,relaciones metricas,,,
9357,Geometria,relaciones metricas,,,
9358,Geometria,relaciones metricas,,,
9359,Geometria,areas de regiones,,,
9360,Geometria,areas de regiones,,,
9361,Geometria,areas de regiones,,,
9362,Geometria,areas de regiones,,,
9363,Geometria,areas de regiones,,,
9364,Geometria,areas de regiones,,,
9365,Geometria,areas de regiones,,,
9366,Geometria,areas de regiones,,,
9367,Geometria,areas de regiones,,,
9368,Geometria,areas de regiones,,,
9369,Geometria,areas de regiones,,,
9370,Geometria,areas de regiones,,,
9371,Geometria,areas de regiones,,,
9372,Geometria,areas de regiones,,,
9373,Geometria,areas de regiones,,,
9374,Geometria,areas de regiones,,,
9375,Geometria,areas de regiones,,,
9376,Geometria,areas de regiones,,,
9377,Geometria,areas de regiones,,,
9378,Geometria,areas de regiones,,,
9379,Geometria,areas de regiones,,,
9380,Geometria,areas de regiones,,,
9381,Geometria,areas de regiones,,,
9382,Geometria,areas de regiones,,,
9383,Geometria,areas de regiones,,,
9384,Geometria,areas de regiones,,,
9385,Geometria,areas de regiones,,,
9386,Geometria,areas de regiones,,,
9387,Geometria,areas de regiones,,,
9388,Geometria,areas de regiones,,,
9389,geometria,semana_1_tri_ngulos,,,
9390,geometria,semana_1_tri_ngulos,,,
9391,geometria,semana_1_tri_ngulos,,,
9392,geometria,semana_1_tri_ngulos,,,
9393,geometria,semana_1_tri_ngulos,,,
9394,geometria,semana_1_tri_ngulos,,,
9395,geometria,semana_1_tri_ngulos,,,
9396,geometria,semana_1_tri_ngulos,,,
9397,geometria,semana_1_tri_ngulos,,,
9398,geometria,semana_1_tri_ngulos,,,
9399,geometria,semana_1_tri_ngulos,,,
9400,geometria,semana_1_tri_ngulos,,,
9401,geometria,semana_1_tri_ngulos,,,
9402,geometria,semana_1_tri_ngulos,,,
9403,geometria,semana_1_tri_ngulos,,,
9404,geometria,semana_1_tri_ngulos,,,
9405,geometria,semana_1_tri_ngulos,,,
9406,geometria,semana_1_tri_ngulos,,,
9407,geometria,semana_1_tri_ngulos,,,
9408,geometria,semana_1_tri_ngulos,,,
9409,geometria,semana_1_tri_ngulos,,,
9410,geometria,semana_1_tri_ngulos,,,
9411,geometria,semana_1_tri_ngulos,,,
9412,geometria,semana_1_tri_ngulos,,,
9413,geometria,semana_1_tri_ngulos,,,
9414,geometria,semana_1_tri_ngulos,,,
9415,geometria,semana_1_tri_ngulos,,,
9416,geometria,semana_1_tri_ngulos,,,
9417,geometria,semana_1_tri_ngulos,,,
9418,geometria,semana_1_tri_ngulos,,,
9419,Geometria,triangulo,,,
9420,Geometria,triángulos,,,
9421,Geometria,acutángulo,,,
9423,Geometria,triangulo,,,
9424,Geometria,triangulo,,,
9425,Geometria,semana_2,,,
9426,geometria,semana_2,,,
9427,geometria,semana_2_l_neas_notables_asociadas_al_tri_ngulo,,,
9428,geometria,semana_2,,,
9429,geometria,semana_2,,,
9430,geometria,semana_2,,,
9431,geometria,semana_2,,,
9432,geometria,semana_2,,,
9433,geometria,semana_2,,,
9434,Geometria,semana_2,,,
9435,geometria,semana_2_l_neas_notables_asociadas_al_tri_ngulo,,,
9436,Geometria,triangulo,,,
9437,Geometria,triángulos,,,
9438,Geometria,triángulos,,,
9439,geometria,triangulo,,,
9440,geometria,semana_2,,,
9441,Geometria,triangulo,,,
9442,geometria,semana_2_l_neas_notables_asociadas_al_tri_ngulo,,,
9443,Geometria,triangulo,,,
9444,Geometria,triángulos,,,
9445,geometria,semana_2,,,
9446,geometria,triangulo,,,
9447,Geometria,acutángulo,,,
9448,geometria,isósceles,,,
9449,Geometria,semana_2_l_neas_notables_asociadas_al_tri_ngulo,,,
9450,geometria,semana_3_congruencia_de_tri_ngulos,,,
9451,geometria,semana_3_congruencia_de_tri_ngulos,,,
9452,geometria,semana_3_congruencia_de_tri_ngulos,,,
9453,geometria,semana_3_congruencia_de_tri_ngulos,,,
9454,geometria,semana_3_congruencia_de_tri_ngulos,,,
9455,geometria,semana_3_congruencia_de_tri_ngulos,,,
9456,geometria,semana_3_congruencia_de_tri_ngulos,,,
9457,geometria,semana_3_congruencia_de_tri_ngulos,,,
9458,geometria,semana_3_congruencia_de_tri_ngulos,,,
9459,geometria,semana_3_congruencia_de_tri_ngulos,,,
9460,geometria,semana_3_congruencia_de_tri_ngulos,,,
9461,geometria,semana_3_congruencia_de_tri_ngulos,,,
9462,geometria,semana_3_congruencia_de_tri_ngulos,,,
9463,geometria,semana_3_congruencia_de_tri_ngulos,,,
9464,geometria,semana_3_congruencia_de_tri_ngulos,,,
9465,geometria,semana_3_congruencia_de_tri_ngulos,,,
9466,geometria,semana_3_congruencia_de_tri_ngulos,,,
9467,geometria,semana_3_congruencia_de_tri_ngulos,,,
9468,geometria,semana_3_congruencia_de_tri_ngulos,,,
9469,geometria,semana_3_congruencia_de_tri_ngulos,,,
9470,geometria,semana_3_congruencia_de_tri_ngulos,,,
9471,geometria,semana_3_congruencia_de_tri_ngulos,,,
9472,geometria,semana_3_congruencia_de_tri_ngulos,,,
9473,geometria,semana_3_congruencia_de_tri_ngulos,,,
9474,geometria,semana_3_congruencia_de_tri_ngulos,,,
9475,geometria,semana_3_congruencia_de_tri_ngulos,,,
9476,geometria,semana_3_congruencia_de_tri_ngulos,,,
9477,geometria,semana_3_congruencia_de_tri_ngulos,,,
9478,geometria,semana_3_congruencia_de_tri_ngulos,,,
9479,geometria,semana_3_congruencia_de_tri_ngulos,,,
9480,geometria,semana_4_aplicaciones_de_congruencia,,,
9481,geometria,semana_4_aplicaciones_de_congruencia,,,
9482,geometria,semana_4_aplicaciones_de_congruencia,,,
9483,geometria,semana_4_aplicaciones_de_congruencia,,,
9484,geometria,semana_4_aplicaciones_de_congruencia,,,
9485,geometria,semana_4_aplicaciones_de_congruencia,,,
9486,geometria,semana_4_aplicaciones_de_congruencia,,,
9487,geometria,semana_4_aplicaciones_de_congruencia,,,
9488,geometria,semana_4_aplicaciones_de_congruencia,,,
9489,geometria,semana_4_aplicaciones_de_congruencia,,,
9490,geometria,semana_4_aplicaciones_de_congruencia,,,
9491,geometria,semana_4_aplicaciones_de_congruencia,,,
9492,geometria,semana_4_aplicaciones_de_congruencia,,,
9493,geometria,semana_4_aplicaciones_de_congruencia,,,
9494,geometria,semana_4_aplicaciones_de_congruencia,,,
9495,geometria,semana_4_aplicaciones_de_congruencia,,,
9496,geometria,semana_4_aplicaciones_de_congruencia,,,
9497,geometria,semana_4_aplicaciones_de_congruencia,,,
9498,geometria,semana_4_aplicaciones_de_congruencia,,,
9499,geometria,semana_4_aplicaciones_de_congruencia,,,
9500,geometria,semana_4_aplicaciones_de_congruencia,,,
9501,geometria,semana_4_aplicaciones_de_congruencia,,,
9502,geometria,semana_4_aplicaciones_de_congruencia,,,
9503,geometria,semana_4_aplicaciones_de_congruencia,,,
9504,geometria,semana_4_aplicaciones_de_congruencia,,,
9505,geometria,semana_4_aplicaciones_de_congruencia,,,
9506,geometria,semana_4_aplicaciones_de_congruencia,,,
9507,geometria,semana_4_aplicaciones_de_congruencia,,,
9508,geometria,semana_4_aplicaciones_de_congruencia,,,
9509,geometria,semana_4_aplicaciones_de_congruencia,,,
9511,geometria,semana_5_cuadril_teros_1,,,
9512,geometria,semana_5_cuadril_teros_1,,,
9513,geometria,semana_5_cuadril_teros_1,,,
9514,geometria,semana_5_cuadril_teros_1,,,
9515,geometria,semana_5_cuadril_teros_1,,,
9516,geometria,semana_5_cuadril_teros_1,,,
9517,geometria,semana_5_cuadril_teros_1,,,
9518,geometria,semana_5_cuadril_teros_1,,,
9519,geometria,semana_5_cuadril_teros_1,,,
9520,geometria,semana_5_cuadril_teros_1,,,
9521,geometria,semana_5_cuadril_teros_1,,,
9522,geometria,semana_5_cuadril_teros_1,,,
9523,geometria,semana_5_cuadril_teros_1,,,
9524,geometria,semana_5_cuadril_teros_1,,,
9525,geometria,semana_5_cuadril_teros_1,,,
9526,geometria,semana_5_cuadril_teros_1,,,
9527,geometria,semana_5_cuadril_teros_1,,,
9528,geometria,semana_5_cuadril_teros_1,,,
